 21 9379.055233 1.392E-30 1.923E-05.06570.074 2293.88680.74-.011133       5 2 2 11       0 2 2 01                    P 49f     3365632430 9 9 711    97.0   99.0
 21 9379.220346 4.932E-30 8.074E-05.06550.074 2332.98210.74-.013509       2 2 2 32       0 2 2 01                    P 50e     3355532430 9 9 711    99.0  101.0
 21 9379.260595 2.964E-30 1.856E-04.06420.070 2632.50220.73-.013990       3 0 0 32       1 0 0 01                    P 56e     3355532430 9 9 711   111.0  113.0
 21 9379.337217 2.506E-30 7.844E-08.07120.095  882.97130.72-.009243       5 1 1 11       0 1 1 01                    P 23e     3466632636 9 9 711    45.0   47.0
 21 9379.341424 6.461E-30 2.616E-08.06750.081  578.01160.75-.010501       5 0 0 11       0 0 0 01                    R 38e     3366632430 9 9 711    79.0   77.0
 21 9379.515900 8.888E-30 3.791E-08.06760.082  578.01160.75-.012529       1 2 2 32       0 0 0 01                    P 38e     3366632430 9 9 711    75.0   77.0
 21 9379.648933 2.232E-29 2.024E-04.06590.075 2202.95620.74-.013344       3 0 0 33       1 0 0 02                    P 48e     3365632430 9 9 711    95.0   97.0
 21 9379.663921 3.264E-30 1.801E-04.06870.087 2489.96950.74-.011938       3 1 1 32       1 1 1 01                    P 32f     3366632430 9 9 711    63.0   65.0
 21 9379.726960 3.841E-30 8.374E-05.07090.094 2238.62270.72-.011174       2 3 3 32       0 3 3 01                    P 24f     3366632430 9 9 711    47.0   49.0
 21 9379.988370 3.909E-30 3.987E-04.07200.096 2527.97370.71-.010870       2 0 0 42       0 0 0 11                    P 21e     3366632430 9 9 711    41.0   43.0
 21 9380.069688 4.250E-30 1.196E-07.07250.097  831.68280.71-.008999       5 1 1 11       0 1 1 01                    P 20f     3466632636 9 9 711    39.0   41.0
 21 9380.472756 1.564E-26 1.954E-05.07910.108   42.92250.68-.009504       2 0 0 33       0 0 0 01                    P 10e     3666632430 9 9 711    19.0   21.0
 21 9380.489720 1.347E-29 1.899E-04.07160.095 2130.62550.71-.010973       3 1 1 33       1 1 1 02                    P 22f     3366632430 9 9 711    43.0   45.0
 21 9380.704169 2.837E-30 8.218E-08.07200.096  847.82620.71-.009082       5 1 1 11       0 1 1 01                    P 21e     3466632636 9 9 711    41.0   43.0
 21 9380.794595 3.561E-30 1.789E-04.06890.088 2464.01850.74-.011845       3 1 1 32       1 1 1 01                    P 31e     3366632430 9 9 711    61.0   63.0
 21 9380.832556 5.037E-30 2.620E-08.06710.080  639.60040.75-.010691       5 0 0 11       0 0 0 01                    R 40e     3366632430 9 9 711    83.0   81.0
 21 9380.921654 4.032E-30 8.380E-05.07120.095 2219.79620.72-.011074       2 3 3 32       0 3 3 01                    P 23e     3366632430 9 9 711    45.0   47.0
 21 9381.211650 4.734E-30 6.544E-05.06570.074 2293.88680.74-.013427       2 2 2 32       0 2 2 01                    P 49f     3365632430 9 9 711    97.0   99.0
 21 9381.222927 1.818E-30 4.921E-05.06080.066 2500.15230.69-.014888       2 1 1 32       0 1 1 01                    P 68f     3655532430 9 9 711   135.0  137.0
 21 9381.423678 1.386E-29 1.881E-04.07200.096 2112.96250.71-.010870       3 1 1 33       1 1 1 02                    P 21e     3366632430 9 9 711    41.0   43.0
 21 9381.647549 4.465E-30 1.208E-07.07350.099  801.17310.70-.008829       5 1 1 11       0 1 1 01                    P 18f     3466632636 9 9 711    35.0   37.0
 21 9382.055718 2.710E-30 5.677E-05.06110.067 2444.32380.70-.014817       2 1 1 32       0 1 1 01                    P 67e     3655532430 9 9 711   133.0  135.0
